MouseID,0-frame-rel,0-frame-abs,0-bout-avglen,0-bout-freq,1-bout-avglen,1-bout-freq,1-frame-abs,1-frame-rel,10-bout-avglen,10-bout-freq,10-frame-abs,10-frame-rel,11-bout-avglen,11-bout-freq,11-frame-abs,11-frame-rel,12-bout-avglen,12-bout-freq,12-frame-abs,12-frame-rel,13-bout-avglen,13-bout-freq,13-frame-abs,13-frame-rel,14-bout-avglen,14-bout-freq,14-frame-abs,14-frame-rel,2-bout-avglen,2-bout-freq,2-frame-abs,2-frame-rel,3-bout-avglen,3-bout-freq,3-frame-abs,3-frame-rel,4-bout-avglen,4-bout-freq,4-frame-abs,4-frame-rel,5-bout-avglen,5-bout-freq,5-frame-abs,5-frame-rel,6-bout-avglen,6-bout-freq,6-frame-abs,6-frame-rel,7-bout-avglen,7-bout-freq,7-frame-abs,7-frame-rel,8-bout-avglen,8-bout-freq,8-frame-abs,8-frame-rel,9-bout-avglen,9-bout-freq,9-frame-abs,9-frame-rel,Strain
LL1-4_CAST,0.0205985051264714,2224,6.336182336182336,351.0,6.550724637681159,414.0,2712.0,0.0251183209995461,11.95137420718816,473.0,5653.0,0.0523576211690392,14.823529411764708,255.0,3780.0,0.0350100491807833,12.488372093023257,258.0,3222.0,0.0298418990636201,10.893805309734514,452.0,4924.0,0.0456056831127453,16.829067641681903,1094.0,18411.0,0.1705211681130695,13.27027027027027,111.0,1473.0,0.0136428048791782,15.415147265077138,1426.0,21982.0,0.2035954764793598,15.265590200445434,1796.0,27417.0,0.2539339995739518,11.92778649921507,637.0,7598.0,0.0703720512369291,5.636559139784946,465.0,2621.0,0.024275486482231,9.32676056338028,355.0,3311.0,0.0306662097453898,7.398058252427185,206.0,1524.0,0.0141151626855856,6.98125,160.0,1117.0,0.0103455621520992,CAST/EiJ
LL1-3_100003-F-AX28-10-42409-3-S117,0.04630958886347,5000,11.337868480725623,441.0,14.606407322654462,437.0,6383.0,0.0591188211431058,29.80952380952381,378.0,11268.0,0.1043632894627161,46.372093023255815,43.0,1994.0,0.0184682640387518,22.0,242.0,5324.0,0.0493104502218229,14.261818181818182,275.0,3922.0,0.0363252415045059,38.66041666666667,480.0,18557.0,0.1718734081078828,20.166666666666668,162.0,3267.0,0.0302586853633913,27.25221238938053,452.0,12318.0,0.1140883031240448,15.264705882352942,714.0,10899.0,0.100945641804592,22.630252100840337,119.0,2693.0,0.0249423445618649,10.042635658914728,516.0,5182.0,0.0479952578981003,12.767045454545457,352.0,4494.0,0.0416230584704869,32.61951219512195,410.0,13374.0,0.1238688882920097,25.734375,128.0,3294.0,0.030508757143254,CAF1/J
LL3-3_100006-M-AX28-10-42402-1-S088,0.0633885652363178,6844,12.557798165137614,545.0,14.629322268326415,723.0,10577.0,0.0979633042817845,21.744107744107744,297.0,6458.0,0.0598134649760579,17.20805369127517,149.0,2564.0,0.0237475571691874,21.173553719008265,242.0,5124.0,0.0474580666672841,20.400479616306956,417.0,8507.0,0.0787911344923079,22.645045045045045,555.0,12568.0,0.1164037825672183,12.179640718562874,167.0,2034.0,0.0188387407496596,16.484939759036145,332.0,5473.0,0.0506904759699543,12.990107172300082,1213.0,15757.0,0.1459400383443395,44.10738255033557,149.0,6572.0,0.060869323602145,10.663636363636364,660.0,7038.0,0.0651853772842204,15.25,468.0,7137.0,0.0661023071437171,18.07853403141361,573.0,10359.0,0.0959442062073372,19.14,50.0,957.0,0.0088636553084681,B6D2F1/J
LL4-1_000687-M-AX11-6.42857142857143-42639-5-S337,0.0692420972686604,7476,9.734375,768.0,14.637175324675324,1232.0,18033.0,0.1670201631949911,19.815873015873017,315.0,6242.0,0.057812890737156,39.0625,16.0,625.0,0.0057886986079337,16.79718309859155,355.0,5963.0,0.0552288156785744,19.658892128279884,343.0,6743.0,0.0624531115412757,14.27777777777778,180.0,2570.0,0.0238031286758236,45.5,2.0,91.0,0.0008428345173151,17.532967032967033,364.0,6382.0,0.0591095592253331,11.520935960591132,1624.0,18710.0,0.173290481527105,23.10810810810811,37.0,855.0,0.0079189396956533,8.907630522088354,996.0,8872.0,0.0821717344793413,14.748071979434448,778.0,11474.0,0.1062712445238911,12.411974977658623,1119.0,13889.0,0.1286387759449471,14.666666666666666,3.0,44.0,0.0004075243819985,SM/J
LL2-4_BALBcByJ_M,0.0455734544953875,4634,10.20704845814978,454.0,16.86853448275862,464.0,7827.0,0.0769752758600342,24.78637770897833,323.0,8006.0,0.0787356660962609,60.71428571428572,7.0,425.0,0.0041796974882476,14.73611111111111,72.0,1061.0,0.0104344918471312,8.092857142857143,140.0,1133.0,0.011142581774552,55.00686106346484,583.0,32069.0,0.3153852205896815,17.20754716981132,106.0,1824.0,0.0179382781613264,28.63722397476341,317.0,9078.0,0.0892783383489703,15.271472392638035,652.0,9957.0,0.097922936212899,15.307017543859647,114.0,1745.0,0.0171613461576286,10.345945945945946,555.0,5742.0,0.0564701717118074,11.86241610738255,298.0,3535.0,0.0347652485198953,23.10204081632653,490.0,11320.0,0.1113274719222674,19.337209302325583,172.0,3326.0,0.03270982081391,BALB/cByJ
LL3-2_B6AF1_F,0.1124952532671414,12146,11.35140186915888,1070.0,13.621348314606742,890.0,12123.0,0.1122822291583695,19.29126213592233,103.0,1987.0,0.018403430614343,20.0,3.0,60.0,0.0005557150663616,17.55246913580247,324.0,5687.0,0.0526725263733108,17.764492753623188,552.0,9806.0,0.0908223656790375,18.29186602870813,418.0,7646.0,0.0708166232900184,3.5,2.0,7.0,6.48334244088581e-05,18.62043795620438,137.0,2551.0,0.0236271522381424,11.237871674491393,1917.0,21543.0,0.1995294945771471,46.3125,48.0,2223.0,0.0205892432086987,8.890788224121557,1053.0,9362.0,0.0867100741879613,11.321951219512195,615.0,6963.0,0.0644907334512684,14.899056603773586,1060.0,15793.0,0.1462734673841565,8.0,9.0,72.0,0.0006668580796339,B6AF1/J
LL2-3_NODShiLtJ,0.0630388430518216,6800,8.819714656290532,771.0,11.462715105162523,1046.0,11990.0,0.1111523129693149,19.95505617977528,178.0,3552.0,0.0329285250764809,57.63333333333333,30.0,1729.0,0.0160285528877352,24.574568288854003,637.0,15654.0,0.1451191248725317,15.698706099815157,541.0,8493.0,0.078733660888106,19.15126050420168,238.0,4558.0,0.0422545656809122,13.083333333333334,12.0,157.0,0.0014554556410494,28.23880597014925,201.0,5676.0,0.0526188931120793,9.945494186046512,1376.0,13685.0,0.126865671641791,52.2962962962963,54.0,2824.0,0.0261796607026976,8.137673425827108,937.0,7625.0,0.0706869379809029,11.469914040114611,698.0,8006.0,0.0742189672754241,15.873134328358208,1072.0,17016.0,0.1577454343190878,13.125,8.0,105.0,0.0009733939000648,NOD/ShiLtJ
LL2-1_100003-F-AX28-10-42409-5-S117,0.0558123164982541,6026,12.373716632443532,487.0,17.658602150537636,372.0,6569.0,0.0608415378488269,47.15527950310559,161.0,7592.0,0.0703164797302929,22.217391304347824,23.0,511.0,0.0047328399818466,15.427745664739884,173.0,2669.0,0.0247200585353203,12.645892351274789,353.0,4464.0,0.041345200937306,40.917151162790695,688.0,28151.0,0.2607322472191092,9.521739130434783,46.0,438.0,0.0040567199844399,27.54625550660793,227.0,6253.0,0.0579147718326556,13.409506398537475,547.0,7335.0,0.0679361668627105,29.26548672566372,226.0,6614.0,0.0612583241485982,11.168654173764908,587.0,6556.0,0.0607211329177819,12.721189591078067,269.0,3422.0,0.0316942826181589,33.78398058252427,412.0,13919.0,0.1289166334781279,53.21428571428572,140.0,7450.0,0.0690012874065704,CAF1/J
LL2-1_AJ_M,0.0340931193212866,3681,11.054054054054054,333.0,16.58641975308642,486.0,8061.0,0.0746603191656864,51.28260869565217,184.0,9436.0,0.0873954561031407,93.2,25.0,2330.0,0.021580268410377,24.275204359673022,367.0,8909.0,0.0825144254369309,21.878281622911693,419.0,9167.0,0.084904000222286,23.00522193211488,383.0,8811.0,0.0816067574952069,33.291666666666664,24.0,799.0,0.0074002723003825,38.86881188118812,404.0,15703.0,0.1454398947846141,17.022189349112427,676.0,11507.0,0.10657688781039,42.33057851239669,121.0,5122.0,0.0474395428317387,10.478651685393258,445.0,4663.0,0.0431883225740721,14.758333333333333,360.0,5313.0,0.0492085691263233,27.5492125984252,508.0,13995.0,0.1296205392288527,27.764705882352946,17.0,472.0,0.0043716251887115,A/J
LL6-1_C57L,0.0618035117886313,5607,9.087520259319287,617.0,12.296907216494846,970.0,11928.0,0.1314771336926689,26.71212121212121,396.0,10578.0,0.1165966733904302,52.61702127659574,94.0,4946.0,0.0545175975221277,13.762684124386253,611.0,8409.0,0.0926887338381667,10.31712962962963,432.0,4457.0,0.0491275641237613,16.95967741935484,124.0,2103.0,0.0231804503819318,22.056603773584907,53.0,1169.0,0.01288537636542,15.064308681672026,311.0,4685.0,0.0516407085303616,8.74757281553398,1030.0,9010.0,0.0993132943134596,8.2,15.0,123.0,0.0013557752719817,9.18855656697009,769.0,7066.0,0.0778854314782359,11.99229781771502,779.0,9342.0,0.1029727852914916,13.417783191230209,821.0,11016.0,0.1214245560662676,35.5,8.0,284.0,0.0031304079450635,C57L/J
LL2-3_100007-F-AX4-8-42402-7-S016,0.058146319776973,6278,10.73162393162393,585.0,14.69272529858849,921.0,13532.0,0.1253322713000954,24.05990783410138,217.0,5221.0,0.0483564726912354,33.526315789473685,38.0,1274.0,0.0117996832424121,24.625,288.0,7092.0,0.0656855208439459,26.948655256723715,409.0,11022.0,0.1020848576906334,21.601880877742943,319.0,6891.0,0.0638238753716344,17.822580645161292,62.0,1105.0,0.0102344191388268,16.612529002320187,431.0,7160.0,0.0663153312524891,12.374553252323087,1399.0,17312.0,0.1603423204808787,23.18918918918919,74.0,1716.0,0.0158934508979429,9.843791722296396,749.0,7373.0,0.0682881197380729,14.274545454545455,550.0,7851.0,0.0727153164334207,19.83513097072419,649.0,12873.0,0.11922866748789,29.511627906976745,43.0,1269.0,0.0117533736535487,CB6F1/J
LL4-2_001800-F-MP16-8-42409-4-S038,0.0761792736804082,8225,10.079656862745098,816.0,13.545787545787546,1092.0,14792.0,0.1370022876936898,16.568862275449103,167.0,2767.0,0.0256277264770443,24.79310344827586,29.0,719.0,0.0066593188785669,20.20194174757281,515.0,10404.0,0.0963609925071085,19.4952741020794,529.0,10313.0,0.0955181579897933,14.565445026178011,191.0,2782.0,0.0257666552436347,30.0,6.0,180.0,0.0016671451990849,20.2680412371134,291.0,5898.0,0.0546267910233492,9.764863059452235,1497.0,14618.0,0.135390714001241,69.74468085106383,47.0,3278.0,0.0303605664588909,9.433830845771144,1005.0,9481.0,0.0878122424029119,12.889041095890413,730.0,9409.0,0.0871453843232779,15.30142566191446,982.0,15026.0,0.1391695764525002,11.0,7.0,77.0,0.0007131676684974,FVB/NJ
B6J_Male_S6744241_ep1-PSY,0.0570719373153405,6162,10.497444633730836,587.0,15.168024439918534,982.0,14895.0,0.1379562652242773,22.742028985507247,345.0,7846.0,0.0726690068445572,49.50909090909091,55.0,2723.0,0.0252202020950458,19.370689655172413,348.0,6741.0,0.0624345877057303,16.80968858131488,289.0,4858.0,0.0449943965397475,16.928571428571427,280.0,4740.0,0.0439014902425696,41.78947368421053,19.0,794.0,0.007353962711519,25.0158371040724,442.0,11057.0,0.1024090248126777,12.95989061075661,1097.0,14217.0,0.1316766849743908,18.61111111111111,72.0,1340.0,0.0124109698154099,10.183193277310924,595.0,6059.0,0.056117959784753,15.46678966789668,542.0,8383.0,0.0776426566884939,20.44377990430622,836.0,17091.0,0.1582954366531133,70.86666666666666,15.0,1063.0,0.0098454185923737,C57BL/6J
LL5-1_100011-F-AX27-9-42423-7-S140,0.0755587251896377,8158,10.63624511082138,767.0,13.378084896347485,1013.0,13552.0,0.1255175096555492,25.020172910662826,347.0,8682.0,0.0804119701025294,64.83098591549296,71.0,4603.0,0.0426326075077105,18.10761154855643,381.0,6899.0,0.063897970713816,14.62541806020067,299.0,4373.0,0.0405023664199909,13.52434456928839,267.0,3611.0,0.033444785077198,9.7,30.0,291.0,0.0026952180718539,15.389655172413793,290.0,4463.0,0.0413359390195333,11.909141274238229,1805.0,21496.0,0.1990941844418305,34.680851063829785,47.0,1630.0,0.0150969259694912,9.267813267813269,814.0,7544.0,0.0698719076772036,14.975409836065571,732.0,10962.0,0.1015291426242717,14.597701149425289,783.0,11430.0,0.1058637201418925,19.642857142857142,14.0,275.0,0.0025470273874908,B6CBAF1/J
LL1-1_CB6F1_M,0.0967499930535616,10446,11.924657534246576,876.0,13.857908847184987,1119.0,15507.0,0.143624558901166,22.71604938271605,162.0,3680.0,0.0340838574035139,34.04,25.0,851.0,0.0078818920245626,23.63984674329502,261.0,6170.0,0.057146032657522,18.28706624605678,317.0,5797.0,0.0536913373283072,17.89329268292683,328.0,5869.0,0.0543581954079411,36.0,2.0,72.0,0.0006668580796339,17.530054644808743,183.0,3208.0,0.0297122322148023,11.494997057092409,1699.0,19530.0,0.1808852541007141,46.888888888888886,72.0,3376.0,0.0312682344006149,10.796276013143483,913.0,9857.0,0.0912947234854449,13.43859649122807,627.0,8426.0,0.0780409191527197,13.531104921077066,1077.0,14573.0,0.1349739277014698,27.59090909090909,22.0,607.0,0.0056219840880252,CB6F1/J
LL4-2_000675-M-F29-3.57142857142857-42659-1-S338,0.2048643592142189,22119,18.80867346938776,1176.0,20.660493827160494,486.0,10041.0,0.0929989163556205,41.266666666666666,45.0,1857.0,0.0171993813038927,21.57894736842105,19.0,410.0,0.0037973862868045,2.333333333333333,15.0,35.0,0.0003241671220442,7.714285714285714,21.0,162.0,0.0015004306791764,18.391534391534396,567.0,10428.0,0.0965832785336531,38.71621621621622,74.0,2865.0,0.0265353944187683,39.90196078431372,51.0,2035.0,0.0188480026674323,18.589350180505416,1108.0,20597.0,0.1907677203641786,31.20689655172414,145.0,4525.0,0.0419101779214404,10.067385444743936,1113.0,11205.0,0.1037797886430364,11.638376383763838,271.0,3154.0,0.0292120886550769,22.56382978723404,658.0,14847.0,0.137511693171188,47.90909090909091,77.0,3689.0,0.0341672146634682,LG/J
LL4-3_000690-F-MP13-8-42402-5-S018,0.038047958210227,4108,10.14320987654321,405.0,14.860119047619047,336.0,4993.0,0.0462447554390612,25.96787148594377,249.0,6466.0,0.0598875603182395,21.01818181818182,55.0,1156.0,0.0107067769452342,10.25531914893617,94.0,964.0,0.008928488732877,20.942857142857143,105.0,2199.0,0.0203669571821541,57.81659388646288,229.0,13240.0,0.1226277913104687,18.31683168316832,101.0,1850.0,0.0171345478794839,55.040752351097176,319.0,17558.0,0.1626207522529615,16.704225352112676,710.0,11860.0,0.109846344784151,40.77272727272727,110.0,4485.0,0.0415397012105326,10.015197568389056,329.0,3295.0,0.0305180190610267,15.349397590361448,249.0,3822.0,0.0353990497272365,20.64421052631579,475.0,9806.0,0.0908223656790375,152.87586206896552,145.0,22167.0,0.2053089312673082,129P3/J
LL5-2_000656-M-MP13-10-42423-8-S152,0.0366679324620956,3959,12.333333333333334,321.0,20.379603399433428,353.0,7194.0,0.0666302364567607,39.41904761904762,105.0,4139.0,0.0383350776611805,75.04812834224599,187.0,14034.0,0.1299817540219878,19.35897435897436,39.0,755.0,0.0069927479183839,22.53012048192771,83.0,1870.0,0.0173197862349378,39.48580441640379,317.0,12517.0,0.1159314247608109,59.4921875,128.0,7615.0,0.0705295038390649,22.414473684210527,152.0,3407.0,0.0315553538515685,13.251928020565552,389.0,5155.0,0.0477451861182376,60.14948453608248,194.0,11669.0,0.1080773184895664,10.871934604904633,367.0,3990.0,0.0369550519130491,16.81858407079646,226.0,3801.0,0.0352045494540099,33.422330097087375,412.0,13770.0,0.1275366077299965,62.08810572687225,227.0,14094.0,0.1305374690883494,CBA/J
LL3-3_002423-M-AX1-8-42409-3-S025,0.0828385925589752,8944,9.59656652360515,932.0,10.67342073897497,839.0,8955.0,0.0829404736544748,13.118343195266272,169.0,2217.0,0.0205336717020626,28.875,8.0,231.0,0.0021395030054923,18.90469208211144,682.0,12893.0,0.1194139058433439,19.22641509433962,424.0,8152.0,0.0755031536830016,17.681818181818183,132.0,2334.0,0.0216173160814678,26.8,10.0,268.0,0.0024821939630819,50.91489361702128,47.0,2393.0,0.0221637692300567,7.041388518024032,749.0,5274.0,0.0488473543331882,76.24137931034483,29.0,2211.0,0.0204781001954264,8.230425055928412,894.0,7358.0,0.0681491909714825,13.486223662884926,617.0,8321.0,0.0770684177865868,23.88397435897436,1560.0,37259.0,0.3450897942928063,77.26666666666667,15.0,1159.0,0.0107345626985523,NON/ShiLtJ
LL1-3_004660-M-AX10-3.42857142857143-42654-3-S325,0.0403356519000824,4355,8.109869646182496,537.0,11.590909090909092,704.0,8160.0,0.0755772490251831,21.646825396825395,252.0,5455.0,0.0505237614500458,32.85576923076923,104.0,3417.0,0.0316479730292954,20.768339768339768,259.0,5379.0,0.0498198556993211,20.33420365535248,383.0,7788.0,0.0721318156137409,19.47183098591549,426.0,8295.0,0.0768276079244968,34.95161290322581,62.0,2167.0,0.0200705758134279,24.826741996233523,531.0,13183.0,0.1220998619974251,13.921875,1408.0,19602.0,0.181552112180348,52.61395348837209,215.0,11312.0,0.1047708138447146,8.375178316690443,701.0,5871.0,0.0543767192434865,12.08651399491094,393.0,4750.0,0.0439941094202965,12.49500998003992,501.0,6260.0,0.0579796052570645,34.05172413793103,58.0,1975.0,0.0182922876010706,PWD/PhJ
LL6-2_100492-M-AX27-8-42416-3-S087,0.0602395131936018,6504,10.679802955665023,609.0,16.821374045801527,655.0,11018.0,0.1020478100195426,30.55084745762712,236.0,7210.0,0.0667784271411238,40.47826086956522,207.0,8379.0,0.0776056090174031,22.103448275862068,203.0,4487.0,0.041558225046078,18.927884615384617,208.0,3937.0,0.0364641702710963,17.470588235294116,255.0,4455.0,0.0412618436773518,35.28787878787879,66.0,2329.0,0.0215710064926043,25.493392070484585,227.0,5787.0,0.0535987181505802,10.337254901960783,1020.0,10544.0,0.0976576609952856,22.10280373831776,214.0,4730.0,0.0438088710648426,10.634108527131785,645.0,6859.0,0.0635274940029082,15.291666666666666,456.0,6973.0,0.0645833526289953,19.053391053391053,693.0,13204.0,0.1222943622706517,70.01818181818182,165.0,11553.0,0.1070029360279339,B6129PF1/J
LL1-2_100007-M-AX4-8-42402-2,0.104094693847308,11239,12.242919389978214,918.0,13.881729920564872,1133.0,15728.0,0.1456714427289314,21.209016393442624,244.0,5175.0,0.0479304244736915,28.166666666666668,18.0,507.0,0.0046957923107558,21.481220657277,426.0,9151.0,0.0847558095379229,14.2325,400.0,5693.0,0.052728097879947,15.975155279503106,322.0,5144.0,0.047643305022738,9.88888888888889,9.0,89.0,0.0008243106817697,20.406015037593985,133.0,2714.0,0.0251368448350915,9.158720930232558,1720.0,15753.0,0.1459029906732488,13.15625,32.0,421.0,0.0038992673823041,11.144467213114757,976.0,10877.0,0.1007418796135928,15.896396396396396,666.0,10587.0,0.0980559234595115,14.915747241725176,997.0,14871.0,0.1377339791977326,20.0,1.0,20.0,0.0001852383554538,CB6F1/J
LL6-1_000674-M-AX18-5-42726-7-S396,0.0182274541766618,1968,8.986301369863014,219.0,10.394052044609666,269.0,2796.0,0.0258963220924524,35.47970479704797,271.0,9615.0,0.0890533393844529,29.64963503649635,137.0,4062.0,0.037621909992683,24.869067103109657,611.0,15195.0,0.1407348405560855,49.541044776119406,804.0,39831.0,0.3689114468041752,15.47080291970803,548.0,8478.0,0.0785225388768998,16.18,50.0,809.0,0.0074928914781094,31.022935779816518,218.0,6763.0,0.0626383498967296,3.826666666666666,75.0,287.0,0.0026581704007631,31.91304347826087,161.0,5138.0,0.0475877335161018,8.773584905660377,318.0,2790.0,0.0258407505858163,10.927272727272728,275.0,3005.0,0.0278320629069455,19.76506024096385,332.0,6562.0,0.0607767044244181,12.641509433962264,53.0,670.0,0.0062054849077049,I/LnJ
LL5-2_000550-F-AX11-7.57142857142857-42650-2-S364,0.017856977465754,1928,8.274678111587983,233.0,13.106666666666667,300.0,3932.0,0.0364178606822328,26.58730158730159,126.0,3350.0,0.0310274245385249,100.95172413793104,145.0,14638.0,0.1355759523566949,16.1656050955414,157.0,2538.0,0.0235067473070974,12.972868217054264,258.0,3347.0,0.0309996387852068,22.32851239669421,484.0,10807.0,0.1000935453695042,36.632,125.0,4579.0,0.0424103214811658,47.78632478632478,234.0,11182.0,0.1035667645342644,12.249003984063744,502.0,6149.0,0.0569515323842954,47.50529100529101,378.0,17957.0,0.1663162574442664,9.0531914893617,282.0,2553.0,0.0236456760736878,12.365269461077844,167.0,2065.0,0.0191258602006131,23.2453531598513,269.0,6253.0,0.0579147718326556,104.31875,160.0,16691.0,0.1545906695440357,MOLF/EiJ
LL4-3_AKR_F,0.0425677740833016,4596,11.155339805825244,412.0,15.736486486486486,296.0,4658.0,0.0431420129852087,34.19718309859155,142.0,4856.0,0.0449758727042021,81.41784037558685,213.0,17342.0,0.1606201780140596,18.84,100.0,1884.0,0.0174494530837555,12.511363636363637,88.0,1101.0,0.0101973714677361,32.1360294117647,272.0,8741.0,0.0809584232511183,55.333333333333336,60.0,3320.0,0.0307495670053441,124.292817679558,181.0,22497.0,0.2083653641322972,8.776286353467562,447.0,3923.0,0.0363345034222786,68.53416149068323,161.0,11034.0,0.1021960007039057,11.72463768115942,414.0,4854.0,0.0449573488686567,12.476793248945148,237.0,2957.0,0.0273874908538561,25.858472998137803,537.0,13886.0,0.128610990191629,27.294117647058822,85.0,2320.0,0.0214876492326501,AKR/J
LL4-3_000928-M-AX1-8-42423-1-S123,0.0280080393446266,3024,8.973293768545995,337.0,16.718792866941016,729.0,12188.0,0.1128842538135946,38.15833333333333,240.0,9158.0,0.0848206429623317,7.666666666666667,15.0,115.0,0.0010651205438598,18.39130434782609,184.0,3384.0,0.0313423297427965,26.37872340425532,235.0,6199.0,0.0574146282729301,30.06997084548105,343.0,10314.0,0.095527419907566,5.666666666666667,21.0,119.0,0.0011021682149505,26.742857142857144,420.0,11232.0,0.1040298604228991,27.27695004382121,1141.0,31123.0,0.2882586668395558,9.565217391304348,23.0,220.0,0.0020376219099926,10.070726915520629,509.0,5126.0,0.0474765905028295,11.773218142548597,463.0,5451.0,0.050486713778955,19.03766478342749,531.0,10109.0,0.0936287267641637,5.447368421052632,38.0,207.0,0.0019172169789476,CAST/EiJ
LL1-3_NOR_M,0.0689271920643888,7442,7.532388663967612,988.0,9.145814581458144,1111.0,10161.0,0.0941103464883438,10.71875,192.0,2058.0,0.0190610267762042,94.56410256410255,39.0,3688.0,0.0341579527456955,16.1564039408867,812.0,13119.0,0.1215070992599727,10.804597701149426,609.0,6580.0,0.0609434189443266,10.04564315352697,241.0,2421.0,0.0224231029276922,5.6,5.0,28.0,0.0002593336976354,18.389041095890413,365.0,6712.0,0.0621659920903222,11.040987424312997,2147.0,23705.0,0.2195537608017116,27.1056338028169,142.0,3849.0,0.0356491215070992,6.922535211267606,1136.0,7864.0,0.0728357213644657,11.823529411764708,663.0,7839.0,0.0726041734201483,11.201612903225806,1116.0,12501.0,0.1157832340764478,2.0,1.0,2.0,1.8523835545388028e-05,NOR/LtJ
LL2-4_100012-F-AX1-9-42416-4-S101,0.040104103955765,4330,9.954022988505749,435.0,10.21613394216134,657.0,6712.0,0.0621659920903222,25.0625,240.0,6015.0,0.0557104354027544,55.44186046511628,86.0,4768.0,0.044160823940205,32.8,370.0,12136.0,0.1124026340894145,28.38862559241706,422.0,11980.0,0.1109577749168743,20.577205882352946,272.0,5597.0,0.0518389537737684,19.46938775510204,49.0,954.0,0.00883586955515,30.009630818619584,623.0,18696.0,0.1731608146782872,13.322654462242562,1311.0,17466.0,0.1617686558178736,66.11428571428571,105.0,6942.0,0.0642962331780418,8.193798449612403,516.0,4228.0,0.0391593883429502,12.221635883905012,379.0,4632.0,0.0429012031231186,9.486803519061583,341.0,3235.0,0.0299623039946651,17.375,16.0,278.0,0.0025748131408089,B6SJLF1/J
LL3-3_001058-M-MP16-8-42444-3-S193,0.0543211477368503,5865,11.848484848484848,495.0,16.84573502722323,551.0,9282.0,0.0859691207661458,24.59016393442623,183.0,4500.0,0.041678629977123,23.87878787878788,33.0,788.0,0.0072983912048828,29.993827160493822,162.0,4859.0,0.0450036584575202,25.61904761904762,105.0,2690.0,0.0249145588085469,21.43111111111111,225.0,4822.0,0.0446609674999305,45.02721088435374,147.0,6619.0,0.0613046337374616,42.86381322957198,257.0,11016.0,0.1020292861839972,14.017441860465116,688.0,9644.0,0.089321934999861,46.31428571428572,35.0,1621.0,0.0150135687095369,12.602739726027398,511.0,6440.0,0.0596467504561494,11.32404181184669,287.0,3250.0,0.0301012327612555,23.04022988505747,696.0,16036.0,0.1485241134029212,218.4787234042553,94.0,20537.0,0.1902120052978169,NZW/LacJ
LL5-4_AKR_F,0.0591373449786512,6385,9.659606656580936,661.0,12.043046357615896,906.0,10911.0,0.1010567848178643,21.785454545454545,275.0,5991.0,0.0554881493762098,54.25,92.0,4991.0,0.0462262316035158,17.016460905349795,243.0,4135.0,0.0382980299900897,12.621513944223109,251.0,3168.0,0.0293417555038946,19.65963060686016,379.0,7451.0,0.0690105493243431,57.5,86.0,4945.0,0.0458001833859719,14.705583756345176,394.0,5794.0,0.0536635515749891,12.858981860737272,1709.0,21976.0,0.2035399049727236,72.01408450704226,71.0,5113.0,0.0473561855717845,9.453066332916146,799.0,7553.0,0.0699552649371578,12.092682926829267,615.0,7437.0,0.0688808824755253,14.504889975550125,818.0,11865.0,0.1098926543730144,23.09090909090909,11.0,254.0,0.0023525271142642,AKR/J
LL2-2_LP,0.0494123313173225,5335,11.751101321585905,454.0,11.18695652173913,460.0,5146.0,0.0476618288582834,34.28260869565217,276.0,9462.0,0.0876362659652307,103.3008849557522,113.0,11673.0,0.1081143661606572,14.007575757575758,132.0,1849.0,0.0171252859617112,9.324324324324325,222.0,2070.0,0.0191721697894766,25.192090395480225,354.0,8918.0,0.0825977826968852,48.07142857142857,14.0,673.0,0.006233270661023,43.41447368421053,456.0,19797.0,0.1833581861460234,15.18473138548539,1061.0,16111.0,0.1492187572358732,57.58787878787879,165.0,9502.0,0.0880067426761385,9.75,584.0,5694.0,0.0527373597977197,12.249266862170089,341.0,4177.0,0.0386870305365429,18.512820512820515,390.0,7220.0,0.0668710463188507,19.0,18.0,342.0,0.0031675758782613,LP/J
LL3-3_002019-F-AX30-8.28571428571429-42878-3-S421,0.0673341422074854,7270,10.948795180722891,664.0,13.028360049321824,811.0,10566.0,0.0978614231862849,20.593103448275865,145.0,2986.0,0.0276560864692643,26.623853211009173,109.0,2902.0,0.026878085376358,21.47682119205298,151.0,3243.0,0.0300363993368466,22.176470588235293,255.0,5655.0,0.0523761450045846,18.390845070422536,284.0,5223.0,0.0483749965267808,34.125560538116595,223.0,7610.0,0.0704831942502014,20.632478632478637,234.0,4828.0,0.0447165390065667,12.640495867768594,1452.0,18354.0,0.1699932388000259,68.5,108.0,7398.0,0.0685196676823903,9.86503856041131,778.0,7675.0,0.0710852189054265,13.518438177874186,461.0,6232.0,0.0577202715594291,13.852825229960578,761.0,10542.0,0.0976391371597402,25.899653979238757,289.0,7485.0,0.0693254545286146,NU/J
